continuity_field_id	book	chapter	verse	reference	stream_index	predication_id	persistence_score	transition_score	extension_score	weakening_score	field_state	evidence
CF00840	1corintios	14	38	14:38	840	1corintios-14-38-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00841	1corintios	14	38	14:38	841	1corintios-14-38-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00842	1corintios	14	39	14:39	842	1corintios-14-39-P01	0	7	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00843	1corintios	14	39	14:39	843	1corintios-14-39-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00844	1corintios	14	40	14:40	844	1corintios-14-40-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00845	1corintios	15	1	15:1	845	1corintios-15-1-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00846	1corintios	15	1	15:1	846	1corintios-15-1-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00847	1corintios	15	1	15:1	847	1corintios-15-1-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00848	1corintios	15	1	15:1	848	1corintios-15-1-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00849	1corintios	15	2	15:2	849	1corintios-15-2-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00850	1corintios	15	2	15:2	850	1corintios-15-2-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00851	1corintios	15	2	15:2	851	1corintios-15-2-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00852	1corintios	15	2	15:2	852	1corintios-15-2-P04	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00853	1corintios	15	3	15:3	853	1corintios-15-3-P01	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00854	1corintios	15	3	15:3	854	1corintios-15-3-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00855	1corintios	15	3	15:3	855	1corintios-15-3-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00856	1corintios	15	4	15:4	856	1corintios-15-4-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00857	1corintios	15	4	15:4	857	1corintios-15-4-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00858	1corintios	15	5	15:5	858	1corintios-15-5-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00859	1corintios	15	6	15:6	859	1corintios-15-6-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00860	1corintios	15	6	15:6	860	1corintios-15-6-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00861	1corintios	15	6	15:6	861	1corintios-15-6-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00862	1corintios	15	7	15:7	862	1corintios-15-7-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00863	1corintios	15	8	15:8	863	1corintios-15-8-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00864	1corintios	15	9	15:9	864	1corintios-15-9-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00865	1corintios	15	9	15:9	865	1corintios-15-9-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00866	1corintios	15	9	15:9	866	1corintios-15-9-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00867	1corintios	15	10	15:10	867	1corintios-15-10-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00868	1corintios	15	10	15:10	868	1corintios-15-10-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00869	1corintios	15	10	15:10	869	1corintios-15-10-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00870	1corintios	15	10	15:10	870	1corintios-15-10-P04	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00871	1corintios	15	11	15:11	871	1corintios-15-11-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00872	1corintios	15	11	15:11	872	1corintios-15-11-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00873	1corintios	15	12	15:12	873	1corintios-15-12-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00874	1corintios	15	12	15:12	874	1corintios-15-12-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00875	1corintios	15	12	15:12	875	1corintios-15-12-P03	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00876	1corintios	15	12	15:12	876	1corintios-15-12-P04	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00877	1corintios	15	13	15:13	877	1corintios-15-13-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00878	1corintios	15	13	15:13	878	1corintios-15-13-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00879	1corintios	15	14	15:14	879	1corintios-15-14-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00880	1corintios	15	15	15:15	880	1corintios-15-15-P01	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00881	1corintios	15	15	15:15	881	1corintios-15-15-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00882	1corintios	15	15	15:15	882	1corintios-15-15-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00883	1corintios	15	15	15:15	883	1corintios-15-15-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00884	1corintios	15	15	15:15	884	1corintios-15-15-P05	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00885	1corintios	15	16	15:16	885	1corintios-15-16-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00886	1corintios	15	16	15:16	886	1corintios-15-16-P02	0	2	1	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00887	1corintios	15	17	15:17	887	1corintios-15-17-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00888	1corintios	15	17	15:17	888	1corintios-15-17-P02	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00889	1corintios	15	18	15:18	889	1corintios-15-18-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00890	1corintios	15	19	15:19	890	1corintios-15-19-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00891	1corintios	15	19	15:19	891	1corintios-15-19-P02	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00892	1corintios	15	20	15:20	892	1corintios-15-20-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00893	1corintios	15	22	15:22	893	1corintios-15-22-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00894	1corintios	15	22	15:22	894	1corintios-15-22-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00895	1corintios	15	24	15:24	895	1corintios-15-24-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00896	1corintios	15	24	15:24	896	1corintios-15-24-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00897	1corintios	15	25	15:25	897	1corintios-15-25-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00898	1corintios	15	25	15:25	898	1corintios-15-25-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00899	1corintios	15	26	15:26	899	1corintios-15-26-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00900	1corintios	15	27	15:27	900	1corintios-15-27-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00901	1corintios	15	27	15:27	901	1corintios-15-27-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00902	1corintios	15	27	15:27	902	1corintios-15-27-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00903	1corintios	15	28	15:28	903	1corintios-15-28-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00904	1corintios	15	28	15:28	904	1corintios-15-28-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00905	1corintios	15	28	15:28	905	1corintios-15-28-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00906	1corintios	15	29	15:29	906	1corintios-15-29-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00907	1corintios	15	29	15:29	907	1corintios-15-29-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00908	1corintios	15	29	15:29	908	1corintios-15-29-P03	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00909	1corintios	15	30	15:30	909	1corintios-15-30-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00910	1corintios	15	31	15:31	910	1corintios-15-31-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00911	1corintios	15	31	15:31	911	1corintios-15-31-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00912	1corintios	15	32	15:32	912	1corintios-15-32-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00913	1corintios	15	32	15:32	913	1corintios-15-32-P02	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00914	1corintios	15	32	15:32	914	1corintios-15-32-P03	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00915	1corintios	15	32	15:32	915	1corintios-15-32-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00916	1corintios	15	32	15:32	916	1corintios-15-32-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00917	1corintios	15	33	15:33	917	1corintios-15-33-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00918	1corintios	15	33	15:33	918	1corintios-15-33-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00919	1corintios	15	34	15:34	919	1corintios-15-34-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00920	1corintios	15	34	15:34	920	1corintios-15-34-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00921	1corintios	15	34	15:34	921	1corintios-15-34-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00922	1corintios	15	34	15:34	922	1corintios-15-34-P04	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00923	1corintios	15	35	15:35	923	1corintios-15-35-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00924	1corintios	15	35	15:35	924	1corintios-15-35-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00925	1corintios	15	35	15:35	925	1corintios-15-35-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00926	1corintios	15	36	15:36	926	1corintios-15-36-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00927	1corintios	15	36	15:36	927	1corintios-15-36-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00928	1corintios	15	36	15:36	928	1corintios-15-36-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00929	1corintios	15	37	15:37	929	1corintios-15-37-P01	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00930	1corintios	15	37	15:37	930	1corintios-15-37-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00931	1corintios	15	37	15:37	931	1corintios-15-37-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00932	1corintios	15	38	15:38	932	1corintios-15-38-P01	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00933	1corintios	15	38	15:38	933	1corintios-15-38-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00934	1corintios	15	41	15:41	934	1corintios-15-41-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00935	1corintios	15	42	15:42	935	1corintios-15-42-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00936	1corintios	15	42	15:42	936	1corintios-15-42-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00937	1corintios	15	43	15:43	937	1corintios-15-43-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00938	1corintios	15	43	15:43	938	1corintios-15-43-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00939	1corintios	15	43	15:43	939	1corintios-15-43-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00940	1corintios	15	43	15:43	940	1corintios-15-43-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00941	1corintios	15	44	15:44	941	1corintios-15-44-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00942	1corintios	15	44	15:44	942	1corintios-15-44-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00943	1corintios	15	44	15:44	943	1corintios-15-44-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00944	1corintios	15	44	15:44	944	1corintios-15-44-P04	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00945	1corintios	15	45	15:45	945	1corintios-15-45-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00946	1corintios	15	45	15:45	946	1corintios-15-45-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00947	1corintios	15	49	15:49	947	1corintios-15-49-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00948	1corintios	15	49	15:49	948	1corintios-15-49-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00949	1corintios	15	50	15:50	949	1corintios-15-50-P01	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00950	1corintios	15	50	15:50	950	1corintios-15-50-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00951	1corintios	15	50	15:50	951	1corintios-15-50-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00952	1corintios	15	51	15:51	952	1corintios-15-51-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00953	1corintios	15	51	15:51	953	1corintios-15-51-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00954	1corintios	15	51	15:51	954	1corintios-15-51-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00955	1corintios	15	52	15:52	955	1corintios-15-52-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00956	1corintios	15	52	15:52	956	1corintios-15-52-P02	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:low""]"
CF00957	1corintios	15	52	15:52	957	1corintios-15-52-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00958	1corintios	15	53	15:53	958	1corintios-15-53-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00959	1corintios	15	54	15:54	959	1corintios-15-54-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00960	1corintios	15	54	15:54	960	1corintios-15-54-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00961	1corintios	15	54	15:54	961	1corintios-15-54-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00962	1corintios	15	54	15:54	962	1corintios-15-54-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00963	1corintios	15	58	15:58	963	1corintios-15-58-P01	0	7	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00964	1corintios	15	58	15:58	964	1corintios-15-58-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00965	1corintios	16	1	16:1	965	1corintios-16-1-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00966	1corintios	16	1	16:1	966	1corintios-16-1-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00967	1corintios	16	2	16:2	967	1corintios-16-2-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00968	1corintios	16	2	16:2	968	1corintios-16-2-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00969	1corintios	16	2	16:2	969	1corintios-16-2-P03	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00970	1corintios	16	2	16:2	970	1corintios-16-2-P04	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00971	1corintios	16	3	16:3	971	1corintios-16-3-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00972	1corintios	16	3	16:3	972	1corintios-16-3-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00973	1corintios	16	3	16:3	973	1corintios-16-3-P03	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00974	1corintios	16	4	16:4	974	1corintios-16-4-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00975	1corintios	16	4	16:4	975	1corintios-16-4-P02	0	2	1	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
CF00976	1corintios	16	5	16:5	976	1corintios-16-5-P01	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00977	1corintios	16	5	16:5	977	1corintios-16-5-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00978	1corintios	16	5	16:5	978	1corintios-16-5-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00979	1corintios	16	6	16:6	979	1corintios-16-6-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00980	1corintios	16	6	16:6	980	1corintios-16-6-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00981	1corintios	16	6	16:6	981	1corintios-16-6-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00982	1corintios	16	6	16:6	982	1corintios-16-6-P04	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00983	1corintios	16	7	16:7	983	1corintios-16-7-P01	3	0	3	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00984	1corintios	16	7	16:7	984	1corintios-16-7-P02	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00985	1corintios	16	7	16:7	985	1corintios-16-7-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00986	1corintios	16	8	16:8	986	1corintios-16-8-P01	0	6	1	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:moderate""]"
CF00987	1corintios	16	9	16:9	987	1corintios-16-9-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00988	1corintios	16	10	16:10	988	1corintios-16-10-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00989	1corintios	16	10	16:10	989	1corintios-16-10-P02	2	4	2	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00990	1corintios	16	10	16:10	990	1corintios-16-10-P03	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00991	1corintios	16	10	16:10	991	1corintios-16-10-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00992	1corintios	16	11	16:11	992	1corintios-16-11-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00993	1corintios	16	11	16:11	993	1corintios-16-11-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00994	1corintios	16	11	16:11	994	1corintios-16-11-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF00995	1corintios	16	11	16:11	995	1corintios-16-11-P04	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:moderate""]"
CF00996	1corintios	16	12	16:12	996	1corintios-16-12-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF00997	1corintios	16	12	16:12	997	1corintios-16-12-P02	2	4	1	2	transitioning	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:stabilized"", ""paso9:low""]"
CF00998	1corintios	16	12	16:12	998	1corintios-16-12-P03	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF00999	1corintios	16	12	16:12	999	1corintios-16-12-P04	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF01000	1corintios	16	12	16:12	1000	1corintios-16-12-P05	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:moderate""]"
CF01001	1corintios	16	12	16:12	1001	1corintios-16-12-P06	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF01002	1corintios	16	14	16:14	1002	1corintios-16-14-P01	3	0	2	0	stable	"[""continuity:same"", ""audit:not_shift"", ""paso9:low""]"
CF01003	1corintios	16	15	16:15	1003	1corintios-16-15-P01	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF01004	1corintios	16	15	16:15	1004	1corintios-16-15-P02	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF01005	1corintios	16	15	16:15	1005	1corintios-16-15-P03	0	6	0	4	unstable	"[""continuity:shift"", ""audit:demonstrable_shift"", ""recovery:continued_instability"", ""paso9:low""]"
CF01006	1corintios	16	15	16:15	1006	1corintios-16-15-P04	0	2	0	1	recovering	"[""continuity:shift"", ""audit:weak_shift"", ""paso9:moderate""]"
