BOOK	CH	VS	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	CURRENT_TARGET_CLAUSE	CURRENT_TARGET_SPAN	CANDIDATE_SOURCE_REF	CANDIDATE_SOURCE_CLAUSE	CANDIDATE_SOURCE_SPAN	CANDIDATE_DISTANCE	CANDIDATE_CONFIDENCE	STATUS	NOTES
1corintios	14	30	cn2	δὲ	coordinating	coordination	C1	ἐὰν δὲ ἄλλῳ ==ἀποκαλυφθῇ== καθημένῳ ὁ πρῶτος	1corintios 14:29	C2	==διακρινέτωσαν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	32	cn1	καὶ	coordinating	coordination	C1	καὶ πνεύματα προφητῶν προφήταις ==ὑποτάσσεται==	1corintios 14:31	C3	==παρακαλῶνται==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	33	cn2	γάρ	coordinating	cause/ground	C1	οὐ γάρ ==ἐστιν== ἀκαταστασίας ὁ θεὸς ἀλλὰ εἰρήνης ὡς ἐν πάσαις ταῖς ἐκκλησίαις τῶν ἁγίων	1corintios 14:32	C1	καὶ πνεύματα προφητῶν προφήταις ==ὑποτάσσεται==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	35	cn1	εἰ	subordinating	condition	C1	εἰ δέ τι μαθεῖν ==θέλουσιν== ἐν οἴκῳ τοὺς ἰδίους ἄνδρας	1corintios 14:34	C4	==λέγει==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	35	cn2	δέ	coordinating	coordination	C1	εἰ δέ τι μαθεῖν ==θέλουσιν== ἐν οἴκῳ τοὺς ἰδίους ἄνδρας	1corintios 14:34	C4	==λέγει==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	36	cn1	ἢ	coordinating	alternative/comparison	C1	ἢ ἀφʼ ὑμῶν ὁ λόγος τοῦ θεοῦ ==ἐξῆλθεν== ἢ εἰς ὑμᾶς μόνους	1corintios 14:35	C3	==ἐστιν== γυναικὶ λαλεῖν ἐν ἐκκλησίᾳ	previous-verse-final-clause	low	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	37	cn1	εἴ	subordinating	condition	C1	εἴ τις ==δοκεῖ== προφήτης εἶναι ἢ πνευματικός	1corintios 14:36	C2	==κατήντησεν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	38	cn1	εἰ	subordinating	condition	C1	εἰ δέ τις ==ἀγνοεῖ==	1corintios 14:37	C4	==ἐστίν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved; possible cross-verse source; requires review
1corintios	14	38	cn2	δέ	coordinating	coordination	C1	εἰ δέ τις ==ἀγνοεῖ==	1corintios 14:37	C4	==ἐστίν==	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	39	cn1	ὥστε	subordinating	result/inference	C1	ὥστε ἀδελφοί μου ==ζηλοῦτε== τὸ προφητεύειν καὶ τὸ λαλεῖν	1corintios 14:38	C2	==ἀγνοεῖται==	previous-verse-final-clause	medium	suggested-cross-verse-candidate	context-sensitive function; keep as suggested; target finite clause found; source not available in verse; target clause found but source clause unresolved; strong backward-looking relation; previous verse final clause available
1corintios	14	40	cn1	δὲ	coordinating	coordination	C1	πάντα δὲ εὐσχημόνως καὶ κατὰ τάξιν ==γινέσθω==	1corintios 14:39	C2	μὴ ==κωλύετε== γλώσσαις	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
1corintios	14	40	cn2	καὶ	coordinating	coordination	C1	πάντα δὲ εὐσχημόνως καὶ κατὰ τάξιν ==γινέσθω==	1corintios 14:39	C2	μὴ ==κωλύετε== γλώσσαις	previous-verse-final-clause	low	suggested-cross-verse-candidate	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved; coordinating connector may continue previous verse; keep low confidence
