BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	7	32	C1	θέλω	root-parent			0		unresolved-root	==θέλω== δὲ ὑμᾶς ἀμερίμνους εἶναι ὁ ἄγαμος	no ownership relationship resolved
1corintios	7	32	C2	μεριμνᾷ	leaf	C1	coordinate	1	medium	suggested	==μεριμνᾷ== τὰ τοῦ κυρίου πῶς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	32	C3	ἀρέσῃ	root-or-unresolved			0		unresolved-root	==ἀρέσῃ== τῷ κυρίῳ	no ownership relationship resolved
1corintios	7	33	C1	μεριμνᾷ	root-or-unresolved			0		unresolved-root	ὁ δὲ γαμήσας ==μεριμνᾷ== τὰ τοῦ κόσμου πῶς	no ownership relationship resolved
1corintios	7	33	C2	ἀρέσῃ	root-or-unresolved			0		unresolved-root	==ἀρέσῃ== τῇ γυναικί	no ownership relationship resolved
1corintios	7	34	C1	μεμέρισται	root-parent			0		unresolved-root	καὶ ==μεμέρισται== καὶ ἡ γυνὴ ἡ ἄγαμος καὶ ἡ παρθένος	no ownership relationship resolved
1corintios	7	34	C2	μεριμνᾷ	internal-node	C1	coordinate	1	medium	suggested	==μεριμνᾷ== τὰ τοῦ κυρίου	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	34	C3	ᾖ	internal-node	C2	subordinate	2	medium	suggested	ἵνα ==ᾖ== ἁγία καὶ τῷ σώματι καὶ ⸁τῷ πνεύματι ἡ δὲ γαμήσασα	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	34	C4	μεριμνᾷ	leaf	C3	coordinate	3	medium	suggested	==μεριμνᾷ== τὰ τοῦ κόσμου πῶς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	34	C5	ἀρέσῃ	root-or-unresolved			0		unresolved-root	==ἀρέσῃ== τῷ ἀνδρί	no ownership relationship resolved
1corintios	7	35	C1	λέγω	root-parent			0		unresolved-root	τοῦτο δὲ πρὸς τὸ ὑμῶν αὐτῶν σύμφορον ==λέγω== οὐχ ἵνα βρόχον ὑμῖν	no ownership relationship resolved
1corintios	7	35	C2	ἐπιβάλω	leaf	C1	subordinate	1	medium	suggested	==ἐπιβάλω== ἀλλὰ πρὸς τὸ εὔσχημον καὶ εὐπάρεδρον τῷ κυρίῳ ἀπερισπάστως	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	36	C1	νομίζει	root-parent			0		unresolved-root	εἰ δέ τις ἀσχημονεῖν ἐπὶ τὴν παρθένον αὐτοῦ ==νομίζει==	no ownership relationship resolved
1corintios	7	36	C2	ᾖ	internal-node	C1	subordinate	1	medium	suggested	ἐὰν ==ᾖ== ὑπέρακμος καὶ οὕτως	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	36	C3	ὀφείλει	leaf	C2	coordinate	2	medium	suggested	==ὀφείλει== γίνεσθαι ὃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	36	C4	θέλει	root-or-unresolved			0		unresolved-root	==θέλει==	no ownership relationship resolved
1corintios	7	36	C5	ποιείτω	root-or-unresolved			0		unresolved-root	==ποιείτω==	no ownership relationship resolved
1corintios	7	36	C6	ἁμαρτάνει	root-or-unresolved			0		unresolved-root	οὐχ ==ἁμαρτάνει==	no ownership relationship resolved
1corintios	7	36	C7	γαμείτωσαν	root-or-unresolved			0		unresolved-root	==γαμείτωσαν==	no ownership relationship resolved
1corintios	7	37	C1	ἕστηκεν	root-parent			0		unresolved-root	ὃς δὲ ==ἕστηκεν== ἐν τῇ καρδίᾳ αὐτοῦ ἑδραῖος μὴ ἔχων ἀνάγκην ἐξουσίαν	no ownership relationship resolved
1corintios	7	37	C2	ἔχει	internal-node	C1	coordinate	1	medium	suggested	δὲ ==ἔχει== περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	37	C3	κέκρικεν	leaf	C2	coordinate	2	medium	suggested	==κέκρικεν== ἐν τῇ ἰδίᾳ καρδίᾳ τηρεῖν τὴν ἑαυτοῦ παρθένον καλῶς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	37	C4	ποιήσει	root-or-unresolved			0		unresolved-root	==ποιήσει==	no ownership relationship resolved
1corintios	7	38	C1	ποιεῖ	root-parent			0		unresolved-root	ὥστε καὶ ὁ γαμίζων τὴν παρθένον ἑαυτοῦ καλῶς ==ποιεῖ== καὶ ὁ μὴ ⸁γαμίζων κρεῖσσον	no ownership relationship resolved
1corintios	7	38	C2	ποιήσει	leaf	C1	coordinate	1	medium	suggested	==ποιήσει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	39	C1	δέδεται	root-or-unresolved			0		unresolved-root	γυνὴ ==δέδεται== ἐφʼ ὅσον χρόνον	no ownership relationship resolved
1corintios	7	39	C2	ζῇ	root-parent			0		unresolved-root	==ζῇ== ὁ ἀνὴρ αὐτῆς	no ownership relationship resolved
1corintios	7	39	C3	κοιμηθῇ	leaf	C2	subordinate	1	medium	suggested	ἐὰν δὲ ==κοιμηθῇ== ὁ ἀνήρ ἐλευθέρα	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	39	C4	ἐστὶν	root-or-unresolved			0		unresolved-root	==ἐστὶν== ᾧ	no ownership relationship resolved
1corintios	7	39	C5	θέλει	root-or-unresolved			0		unresolved-root	==θέλει== γαμηθῆναι μόνον ἐν κυρίῳ	no ownership relationship resolved
1corintios	7	40	C1	ἐστιν	root-parent			0		unresolved-root	μακαριωτέρα δέ ==ἐστιν== ἐὰν οὕτως	no ownership relationship resolved
1corintios	7	40	C2	μείνῃ	leaf	C1	subordinate	1	medium	suggested	==μείνῃ== κατὰ τὴν ἐμὴν γνώμην	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	40	C3	δοκῶ	root-or-unresolved			0		unresolved-root	==δοκῶ== δὲ κἀγὼ πνεῦμα θεοῦ ἔχειν	no ownership relationship resolved
1corintios	8	1	C1	οἴδαμεν	root-parent			0		unresolved-root	περὶ δὲ τῶν εἰδωλοθύτων ==οἴδαμεν== ὅτι πάντες γνῶσιν	no ownership relationship resolved
1corintios	8	1	C2	ἔχομεν	leaf	C1	subordinate	1	medium	suggested	==ἔχομεν== ἡ γνῶσις	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	8	1	C3	φυσιοῖ	root-parent			0		unresolved-root	==φυσιοῖ== ἡ δὲ ἀγάπη	no ownership relationship resolved
1corintios	8	1	C4	οἰκοδομεῖ	leaf	C3	coordinate	1	medium	suggested	==οἰκοδομεῖ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	2	C1	δοκεῖ	root-or-unresolved			0		unresolved-root	εἴ τις ==δοκεῖ== ἐγνωκέναι τι οὔπω	no ownership relationship resolved
1corintios	8	2	C2	ἔγνω	root-parent			0		unresolved-root	==ἔγνω==	no ownership relationship resolved
1corintios	8	2	C3	δεῖ	leaf	C2	subordinate	1	medium	suggested	καθὼς ==δεῖ== γνῶναι	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	8	3	C1	ἀγαπᾷ	root-or-unresolved			0		unresolved-root	εἰ δέ τις ==ἀγαπᾷ== τὸν θεόν οὗτος	no ownership relationship resolved
1corintios	8	3	C2	ἔγνωσται	root-or-unresolved			0		unresolved-root	==ἔγνωσται== ὑπʼ αὐτοῦ	no ownership relationship resolved
1corintios	8	4	C1	οἴδαμεν	root-or-unresolved			0		unresolved-root	περὶ τῆς βρώσεως οὖν τῶν εἰδωλοθύτων ==οἴδαμεν== ὅτι οὐδὲν εἴδωλον ἐν κόσμῳ καὶ ὅτι οὐδεὶς θεὸς εἰ μὴ εἷς	no ownership relationship resolved
1corintios	8	5	C1	εἰσὶν	root-parent			0		unresolved-root	καὶ γὰρ εἴπερ ==εἰσὶν== λεγόμενοι θεοὶ εἴτε ἐν οὐρανῷ εἴτε ἐπὶ γῆς	no ownership relationship resolved
1corintios	8	5	C2	εἰσὶν	leaf	C1	coordinate	1	medium	suggested	ὥσπερ ==εἰσὶν== θεοὶ πολλοὶ καὶ κύριοι πολλοί	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	7	C1	ἐσθίουσιν	root-parent			0		unresolved-root	ἀλλʼ οὐκ ἐν πᾶσιν ἡ γνῶσις τινὲς δὲ τῇ συνηθείᾳ ἕως ἄρτι τοῦ εἰδώλου ὡς εἰδωλόθυτον ==ἐσθίουσιν== καὶ ἡ συνείδησις αὐτῶν ἀσθενὴς οὖσα	no ownership relationship resolved
1corintios	8	7	C2	μολύνεται	leaf	C1	coordinate	1	medium	suggested	==μολύνεται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	8	C1	παραστήσει	root-parent			0		unresolved-root	βρῶμα δὲ ἡμᾶς οὐ ==παραστήσει== τῷ θεῷ οὔτε γὰρ	no ownership relationship resolved
1corintios	8	8	C2	φάγωμεν	leaf	C1	coordinate	1	medium	suggested	ἐὰν ==φάγωμεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	8	C3	περισσεύομεν	root-parent			0		unresolved-root	==περισσεύομεν== οὔτε	no ownership relationship resolved
1corintios	8	8	C4	φάγωμεν	leaf	C3	coordinate	1	medium	suggested	ἐὰν μὴ ==φάγωμεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	8	C5	ὑστερούμεθα	root-or-unresolved			0		unresolved-root	==ὑστερούμεθα==	no ownership relationship resolved
1corintios	8	9	C1	βλέπετε	root-parent			0		unresolved-root	==βλέπετε== δὲ μή πως ἡ ἐξουσία ὑμῶν αὕτη πρόσκομμα	no ownership relationship resolved
1corintios	8	9	C2	γένηται	leaf	C1	coordinate	1	medium	suggested	==γένηται== τοῖς ἀσθενέσιν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	10	C1	ἴδῃ	root-or-unresolved			0		unresolved-root	ἐὰν γάρ τις ==ἴδῃ== σὲ τὸν ἔχοντα γνῶσιν ἐν εἰδωλείῳ κατακείμενον οὐχὶ ἡ συνείδησις αὐτοῦ ἀσθενοῦς ὄντος	no ownership relationship resolved
1corintios	8	10	C2	οἰκοδομηθήσεται	root-or-unresolved			0		unresolved-root	==οἰκοδομηθήσεται== εἰς τὸ τὰ εἰδωλόθυτα ἐσθίειν	no ownership relationship resolved
1corintios	8	11	C1	ἀπόλλυται	root-parent			0		unresolved-root	==ἀπόλλυται== γὰρ ὁ ἀσθενῶν ἐν τῇ σῇ γνώσει ὁ ἀδελφὸς διʼ ὃν χριστὸς	no ownership relationship resolved
1corintios	8	11	C2	ἀπέθανεν	leaf	C1	subordinate	1	medium	suggested	==ἀπέθανεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	8	12	C1	ἁμαρτάνετε	root-or-unresolved			0		unresolved-root	οὕτως δὲ ἁμαρτάνοντες εἰς τοὺς ἀδελφοὺς καὶ τύπτοντες αὐτῶν τὴν συνείδησιν ἀσθενοῦσαν εἰς χριστὸν ==ἁμαρτάνετε==	no ownership relationship resolved
1corintios	8	13	C1	σκανδαλίζει	root-or-unresolved			0		unresolved-root	διόπερ εἰ βρῶμα ==σκανδαλίζει== τὸν ἀδελφόν μου	no ownership relationship resolved
1corintios	8	13	C2	φάγω	root-parent			0		unresolved-root	οὐ μὴ ==φάγω== κρέα εἰς τὸν αἰῶνα ἵνα μὴ τὸν ἀδελφόν μου	no ownership relationship resolved
1corintios	8	13	C3	σκανδαλίσω	leaf	C2	subordinate	1	medium	suggested	==σκανδαλίσω==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	9	1	C1	εἰμὶ	root-or-unresolved			0		unresolved-root	οὐκ ==εἰμὶ== ἐλεύθερος	no ownership relationship resolved
1corintios	9	1	C2	εἰμὶ	root-or-unresolved			0		unresolved-root	οὐκ ==εἰμὶ== ἀπόστολος οὐχὶ ἰησοῦν τὸν κύριον ἡμῶν	no ownership relationship resolved
1corintios	9	1	C3	ἑόρακα	root-or-unresolved			0		unresolved-root	==ἑόρακα== οὐ τὸ ἔργον μου ὑμεῖς	no ownership relationship resolved
1corintios	9	1	C4	ἐστε	root-or-unresolved			0		unresolved-root	==ἐστε== ἐν κυρίῳ	no ownership relationship resolved
1corintios	9	2	C1	εἰμὶ	root-parent			0		unresolved-root	εἰ ἄλλοις οὐκ ==εἰμὶ== ἀπόστολος ἀλλά γε ὑμῖν	no ownership relationship resolved
1corintios	9	2	C2	εἰμι	internal-node	C1	coordinate	1	medium	suggested	==εἰμι== ἡ γὰρ σφραγίς μου τῆς ἀποστολῆς ὑμεῖς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
